title,price,manufacturing_year,mileage,color,fuel,hp,eurostandard,cubic_capacity,gearbox,type,region,url
Mercedes-Benz GLE 53 4MATIC Hybrid 4Matic+ Coupé = Premium Plus= Гаранция,236 090 лв.,август 2024 г.,9 000,Бял,Plug-in хибрид,619,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21734698550398583-mercedes-benz-gle-53-4matic-hybrid-4matic-coup-233-premium-plus-garantsiya
Mercedes-Benz GLE 580,135 000 лв.,август 2021 г.,45 000,Бял,Бензинов,,,,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21705074420809910-mercedes-benz-gle-580
Mercedes-Benz GLE 580 * AMG* V8* 4Matic* FULL,150 000 лв.,август 2020 г.,65 000,Син,Бензинов,489,6,4000,автоматична,Джип,Велико Търново,https://www.mobile.bg/obiava-21725817108894455-mercedes-benz-gle-580-amg-v8-4matic-full
Mercedes-Benz GLE 580 AMG/4Matic/AirMatic/Обдухване/HuD/Камера360,129 900 лв.,март 2022 г.,79 500,Бял,Бензинов,489,,,автоматична,Джип,Варна,https://www.mobile.bg/obiava-21729839703669727-mercedes-benz-gle-580-amg-4matic-airmatic-obduhvane-hud-kamera360
Mercedes-Benz GLE 580 AMG/4Matic/AirMatic/Обдухване/HuD/Камера360,129 900 лв.,март 2022 г.,79 500,Бял,Бензинов,489,,,автоматична,Джип,София,https://www.mobile.bg/obiava-21729715992271159-mercedes-benz-gle-580-amg-4matic-airmatic-obduhvane-hud-kamera360
Mercedes-Benz GLE 580 AMG/4MATIC/PETROL/ELECTRIC,158 900 лв.,февруари 2021 г.,93 000,Черен,Бензинов,490,6,3982,автоматична,Джип,София,https://www.mobile.bg/obiava-21728312127459077-mercedes-benz-gle-580-amg-4matic-petrol-electric
Mercedes-Benz GLE 580 AMG 4Matic Burmester Pano,69 999 EUR,февруари 2021 г.,37 900,Черен,Бензинов,489,6,3982,автоматична,Джип,София,https://www.mobile.bg/obiava-21729599068005561-mercedes-benz-gle-580-amg-4matic-burmester-pano
Mercedes-Benz GLE 580 580 AMG V8 BiTurbo EQ Boost,175 000 лв.,октомври 2022 г.,45 000,Сив,Бензинов,489,6,3982,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21735846506945483-mercedes-benz-gle-580-580-amg-v8-biturbo-eq-boost
Mercedes-Benz GLE 580 AMG#DISTR#ОБДУХ#PANO#360* CAM#ГАРАНЦИЯ ДО 03-2027,209 999 лв.,май 2023 г.,8 500,Тъмно сив,Бензинов,513,6,,автоматична,Джип,Стара Загора,https://www.mobile.bg/obiava-21702717587946143-mercedes-benz-gle-580-amg-distr-obduh-pano-360-cam-garantsiya-do-03-2027
Mercedes-Benz GLE 580 4MATIC 6+ 1,213 800 лв.,септември 2024 г.,6 000,Черен,Бензинов,517,6,3982,автоматична,Джип,София,https://www.mobile.bg/obiava-21731499486773231-mercedes-benz-gle-580-4matic-6-1
Mercedes-Benz GLE 580 AMG/FACELIFT/4MATIC/NIGHT/BURM/PANO/HEAD UP/360/,195 980 лв.,ноември 2023 г.,9 725,Тъмно сив,Бензинов,517,6,3982,автоматична,Джип,София,https://www.mobile.bg/obiava-21739522607950378-mercedes-benz-gle-580-amg-facelift-4matic-night-burm-pano-head-up-360
Mercedes-Benz GLE 580 4Matic = AMG Line Premium= Гаранция,197 090 лв.,септември 2024 г.,7 000,Черен,Бензинов,539,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21734697546508483-mercedes-benz-gle-580-4matic-amg-line-premium-garantsiya
Mercedes-Benz GLE 580 4Matic = AMG Line Premium= Гаранция,197 420 лв.,октомври 2024 г.,7 000,Сив,Бензинов,539,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21734697802649820-mercedes-benz-gle-580-4matic-amg-line-premium-garantsiya
Mercedes-Benz GLE 63 AMG SUV,34 800 EUR,юли 2016 г.,226 000,Тъмно сив,Бензинов,585,,,автоматична,Джип,София,https://www.mobile.bg/obiava-21711101331430439-mercedes-benz-gle-63-amg-suv
Mercedes-Benz GLE 63 AMG,79 999 лв.,септември 2016 г.,160 000,Черен,Бензинов,585,6,,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21726507007550731-mercedes-benz-gle-63-amg
Mercedes-Benz GLE 63 AMG Coupe,55 000 EUR,юли 2016 г.,99 000,Черен,Бензинов,557,6,,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21716965927661512-mercedes-benz-gle-63-amg-coupe
Mercedes-Benz GLE 63 AMG 4.0/571HP/4MATIC+ /AMG/PANO/360/042b,173 999 лв.,април 2021 г.,55 600,Бял,Бензинов,571,6,3982,автоматична,Джип,София,https://www.mobile.bg/obiava-21721896715156071-mercedes-benz-gle-63-amg-4-0-571hp-4matic-amg-pano-360-042b
Mercedes-Benz GLE 63 S AMG Coupe/63AMG/9G-tronic/,7 777 лв.,януари 2015 г.,115 000,Бял,Бензинов,585,6,,автоматична,Купе,Пазарджик,https://www.mobile.bg/obiava-21697244015093712-mercedes-benz-gle-63-s-amg-coupe-63amg-9g-tronic
Mercedes-Benz GLE 63 S AMG GLE 63s AMG,65 000 лв.,юли 2016 г.,160 000,Тъмно син мет.,Бензинов,585,,5500,автоматична,Джип,Дупница,https://www.mobile.bg/obiava-21735827119050578-mercedes-benz-gle-63-s-amg-gle-63s-amg
Mercedes-Benz GLE 63 S AMG SUV,34 800 EUR,юли 2016 г.,226 000,Тъмно сив,Бензинов,585,,,автоматична,Джип,София,https://www.mobile.bg/obiava-21710518414824915-mercedes-benz-gle-63-s-amg-suv
Mercedes-Benz GLE 63 S AMG 4MATIC PANO NIGHT PACK  B&O TV CARBON,77 900 лв.,март 2016 г.,187 000,Черен,Бензинов,585,6,5461,автоматична,Джип,София,https://www.mobile.bg/obiava-21718022257133528-mercedes-benz-gle-63-s-amg-4matic-pano-night-pack-b-o-tv-carbon
Mercedes-Benz GLE 63 S AMG,87 000 лв.,декември 2015 г.,163 000,Бял,Бензинов,585,6,,автоматична,Джип,Благоевград,https://www.mobile.bg/obiava-21649437385843576-mercedes-benz-gle-63-s-amg
Mercedes-Benz GLE 63 S AMG,87 000 лв.,декември 2015 г.,98 000,Кафяв,Бензинов,585,6,5461,автоматична,Джип,Шумен,https://www.mobile.bg/obiava-21715799776180278-mercedes-benz-gle-63-s-amg
Mercedes-Benz GLE 63 S AMG Обслужен!,91 666 лв.,януари 2016 г.,134 000,Сив,Бензинов,585,6,5500,автоматична,Купе,Пловдив,https://www.mobile.bg/obiava-21730196607247960-mercedes-benz-gle-63-s-amg-obsluzhen
Mercedes-Benz GLE 63 S AMG 63S 700кс Stage 2,94 999 лв.,април 2016 г.,175 669,Бял,Бензинов,585,,,автоматична,Купе,Хасково,https://www.mobile.bg/obiava-21731700082395438-mercedes-benz-gle-63-s-amg-63s-700ks-stage-2
Mercedes-Benz GLE 63 S AMG 4MATIC+ Coupe,50 000 EUR,януари 2016 г.,196 000,Черен,Бензинов,585,6,,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21726490944397981-mercedes-benz-gle-63-s-amg-4matic-coupe
"Mercedes-Benz GLE 63 S AMG 100000км, карбон, панорама, 585к.с",99 900 лв.,август 2016 г.,100 000,Черен,Бензинов,585,6,5500,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21686636084527702-mercedes-benz-gle-63-s-amg-100000km-karbon-panorama-585k-s
Mercedes-Benz GLE 63 S AMG FULL!!!!!!!,99 900 лв.,септември 2017 г.,90 000,Черен,Бензинов,585,6,5500,автоматична,Джип,Варна,https://www.mobile.bg/obiava-21699892096735139-mercedes-benz-gle-63-s-amg-full
Mercedes-Benz GLE 63 S AMG Harman Kardon/22 /Carbon/Coupe,99 990 лв.,февруари 2016 г.,118 000,Черен,Бензинов,585,6,5461,автоматична,Купе,София,https://www.mobile.bg/obiava-21734504174001344-mercedes-benz-gle-63-s-amg-harman-kardon-22-carbon-coupe
Mercedes-Benz GLE 63 S AMG,103 500 лв.,януари 2018 г.,97 000,Кафяв,Бензинов,585,6,5500,автоматична,Джип,Варна,https://www.mobile.bg/obiava-21734965301350615-mercedes-benz-gle-63-s-amg
Mercedes-Benz GLE 63 S AMG Bang&Olufsen/Камера/Multibeam/Vilner DESIGN,124 900 лв.,април 2015 г.,85 000,Бял,Бензинов,585,,,автоматична,Джип,София,https://www.mobile.bg/obiava-21709105878884231-mercedes-benz-gle-63-s-amg-bang-olufsen-kamera-multibeam-vilner-design
Mercedes-Benz GLE 63 S AMG GLE 63S AMG,75 000 EUR,март 2016 г.,100 000,Кафяв,Бензинов,585,,,автоматична,Купе,Дупница,https://www.mobile.bg/obiava-21690563213384505-mercedes-benz-gle-63-s-amg-gle-63s-amg
Mercedes-Benz GLE 63 S AMG S Panorama* Obduhvane* Burm4D* EQ Boost&Carbon,147 999 лв.,юни 2021 г.,122 000,Черен,Бензинов,612,6,4000,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21731179432143603-mercedes-benz-gle-63-s-amg-s-panorama-obduhvane-burm4d-eq-boost-carbon
Mercedes-Benz GLE 63 S AMG,160 000 лв.,ноември 2020 г.,113 000,Черен,Бензинов,612,6,4000,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21739544929893284-mercedes-benz-gle-63-s-amg
Mercedes-Benz GLE 63 S AMG 37000 км,136 000 лв.,юли 2020 г.,37 000,Син,Бензинов,585,6,5500,автоматична,Купе,Благоевград,https://www.mobile.bg/obiava-21695977864030915-mercedes-benz-gle-63-s-amg-37000-km
Mercedes-Benz GLE 63 S AMG 4M+ MBUXNavi Panorama Distronic,77 999 EUR,март 2022 г.,76 200,,Бензинов,612,,,автоматична,Джип,София,https://www.mobile.bg/obiava-21736953134457138-mercedes-benz-gle-63-s-amg-4m-mbuxnavi-panorama-distronic
Mercedes-Benz GLE 63 S AMG carbon* ceramic* panorama* FULL,185 000 лв.,февруари 2022 г.,113 000,Черен,Бензинов,612,,,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21739635918815727-mercedes-benz-gle-63-s-amg-carbon-ceramic-panorama-full
Mercedes-Benz GLE 63 S AMG Mercedes-Benz GLE 63 S AMG COUPE* PANORAMA* HEAD U,190 000 лв.,май 2021 г.,45 000,Тъмно сив,Бензинов,612,6,3983,автоматична,Джип,София,https://www.mobile.bg/obiava-21732789045000733-mercedes-benz-gle-63-s-amg-mercedes-benz-gle-63-s-amg-coupe-panorama-head-u
Mercedes-Benz GLE 63 S AMG 4Matic/Pano/Burmesrter/Navi/33000км!!!,199 990 лв.,ноември 2021 г.,33 000,Син,Бензинов,612,6,3982,автоматична,Джип,София,https://www.mobile.bg/obiava-21740039477386605-mercedes-benz-gle-63-s-amg-4matic-pano-burmesrter-navi-33000km
Mercedes-Benz GLE 63 S AMG  4MATIC+ * PANORAMA*,87 999 EUR,април 2021 г.,36 800,,Бензинов,612,,,автоматична,Джип,София,https://www.mobile.bg/obiava-21737460653197815-mercedes-benz-gle-63-s-amg-4matic-panorama
Mercedes-Benz GLE 63 S AMG S 4M+ MBUX/Multibeam/Pan,91 999 EUR,януари 2023 г.,32 000,Черен,Бензинов,612,,4000,автоматична,Джип,София,https://www.mobile.bg/obiava-21732700916687752-mercedes-benz-gle-63-s-amg-s-4m-mbux-multibeam-pan
Mercedes-Benz GLE 63 S AMG 4M 360 HEADUP BURM PANO,188 900 лв.,януари 2023 г.,32 000,Черен,Бензинов,612,6,3982,автоматична,Джип,София,https://www.mobile.bg/obiava-21729161152048198-mercedes-benz-gle-63-s-amg-4m-360-headup-burm-pano
Mercedes-Benz GLE 63 S AMG,99 000 EUR,март 2022 г.,80 000,Червен,Бензинов,612,6,,автоматична,Джип,Велико Търново,https://www.mobile.bg/obiava-21707397619898440-mercedes-benz-gle-63-s-amg
Mercedes-Benz GLE 63 S AMG S 4M+ Coupé Night Carbon,99 999 EUR,февруари 2022 г.,37 600,,Бензинов,612,,4000,автоматична,Джип,София,https://www.mobile.bg/obiava-21732701891776924-mercedes-benz-gle-63-s-amg-s-4m-coup-233-night-carbon
Mercedes-Benz GLE 63 S AMG COUPE*PANORAMA*HEAD UP*KEYLESS*BURMESTER,236 880 лв.,май 2021 г.,25 000,Тъмно сив,Бензинов,612,6,3983,автоматична,Джип,София,https://www.mobile.bg/obiava-21689692216266388-mercedes-benz-gle-63-s-amg-coupe-panorama-head-up-keyless-burmester
Mercedes-Benz GLE 63 S AMG /COUPE/4M/CARBON/PANO/BURM/HEAD UP/360/ACTIVE RIDE,199 980 лв.,юли 2021 г.,48 000,Черен,Бензинов,612,6,3982,автоматична,Джип,София,https://www.mobile.bg/obiava-21710925102283219-mercedes-benz-gle-63-s-amg-coupe-4m-carbon-pano-burm-head-up-360-active-ride
Mercedes-Benz GLE 63 S AMG 4MATIC,249 900 лв.,февруари 2023 г.,12 000,Сив,Бензинов,612,6,3982,автоматична,Джип,София,https://www.mobile.bg/obiava-21684349656379837-mercedes-benz-gle-63-s-amg-4matic
Mercedes-Benz GLE 63 S AMG,249 999 лв.,август 2023 г.,37 000,Черен,Бензинов,600,6,,автоматична,Джип,Варна,https://www.mobile.bg/obiava-21740060672915446-mercedes-benz-gle-63-s-amg
Mercedes-Benz GLE 63 S AMG 4-MATIC NIGHT PANO BURM,251 700 лв.,октомври 2022 г.,26 800,Черен,Бензинов,612,6,3982,автоматична,Джип,Варна,https://www.mobile.bg/obiava-21724080553544099-mercedes-benz-gle-63-s-amg-4-matic-night-pano-burm
Mercedes-Benz GLE 63 S AMG 4M+*MULTIBEAM*MBUX*Pano*ABGAS*MBUX*,213 500 лв.,декември 2021 г.,62 500,Бял,Бензинов,612,6,3982,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21610988142716706-mercedes-benz-gle-63-s-amg-4m-multibeam-mbux-pano-abgas-mbux
Mercedes-Benz GLE 63 S AMG 4Matic+ = Carbon= Гаранция,218 500 лв.,септември 2023 г.,10 500,Черен,Бензинов,634,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21735045891065749-mercedes-benz-gle-63-s-amg-4matic-carbon-garantsiya
Mercedes-Benz GLE 63 S AMG /4MATIC/FACELIFT/CARBON/EXCLUSIV/BURM/PANO/HEAD UP,219 980 лв.,ноември 2023 г.,13 935,Черен,Бензинов,612,6,3982,автоматична,Джип,София,https://www.mobile.bg/obiava-21740138287502622-mercedes-benz-gle-63-s-amg-4matic-facelift-carbon-exclusiv-burm-pano-head-up
Mercedes-Benz GLE 63 S AMG /4M/COUPE/FACELIFT/CARBON/BURM/HEAD UP/360/PANO/22,231 680 лв.,ноември 2023 г.,13 500,Бял,Бензинов,612,6,3982,автоматична,Джип,София,https://www.mobile.bg/obiava-21740054357538978-mercedes-benz-gle-63-s-amg-4m-coupe-facelift-carbon-burm-head-up-360-pano-22
Mercedes-Benz GLE 63 S AMG /4M/COUPE/FACELIFT/BURM/PANO/HUD/360/ACTIVE RIDE/,234 780 лв.,март 2024 г.,650,Черен,Бензинов,612,6,3982,автоматична,Джип,София,https://www.mobile.bg/obiava-21740057764149135-mercedes-benz-gle-63-s-amg-4m-coupe-facelift-burm-pano-hud-360-active-ride
Mercedes-Benz GLE 63 S AMG /4MATIC/FACELIFT/CERAMIC/CARBON/NIGHT/PANO/BURM/22,235 780 лв.,ноември 2023 г.,28 660,Тъмно сив,Бензинов,612,6,3982,автоматична,Джип,София,https://www.mobile.bg/obiava-21740142481360557-mercedes-benz-gle-63-s-amg-4matic-facelift-ceramic-carbon-night-pano-burm-22
Mercedes-Benz GLE 63 S AMG COUPE* PANO* BURMESTER* DISTR* KEYLESS&,237 700 лв.,юни 2023 г.,18 000,Черен,Бензинов,612,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21724395560559995-mercedes-benz-gle-63-s-amg-coupe-pano-burmester-distr-keyless
Mercedes-Benz GLE 63 S AMG 4Matic,238 999 лв.,август 2023 г.,43 250,Черен,Бензинов,612,6,3982,автоматична,Джип,София,https://www.mobile.bg/obiava-21734625411927274-mercedes-benz-gle-63-s-amg-4matic
Mercedes-Benz GLE 63 S AMG /4MATIC/FACELIFT/CARBON/RIDE CONTROL/BURM/360/PANO,239 980 лв.,април 2024 г.,13 400,Черен,Бензинов,612,6,3982,автоматична,Джип,София,https://www.mobile.bg/obiava-21740144102073385-mercedes-benz-gle-63-s-amg-4matic-facelift-carbon-ride-control-burm-360-pano
Mercedes-Benz GLE 63 S AMG 4Matic+ = Night Package= Гаранция,240 500 лв.,февруари 2024 г.,8 000,Бял,Бензинов,634,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21735045716536502-mercedes-benz-gle-63-s-amg-4matic-night-package-garantsiya
Mercedes-Benz GLE 63 S AMG Coupe 4Matic+ = Night Package= Гаранция,252 840 лв.,юли 2024 г.,12 000,Бял,Бензинов,639,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21737047082752899-mercedes-benz-gle-63-s-amg-coupe-4matic-night-package-garantsiya
Mercedes-Benz GLE 63 S AMG COUPE,Запитване,октомври 2021 г.,30 000,,Бензинов,,,,автоматична,Джип,София,https://www.mobile.bg/obiava-21721070538371636-mercedes-benz-gle-63-s-amg-coupe
Mercedes-Benz GLE 63 S AMG Coupe 4Matic+ NEW = MGT Conf=  Keramik Гаранция,Запитване,февруари 2025 г.,3 000,Черен,Бензинов,634,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21684160742329215-mercedes-benz-gle-63-s-amg-coupe-4matic-new-mgt-conf-keramik-garantsiya
Mercedes-Benz GLE Coupe,1 800 лв.,август 2017 г.,99 999,,Дизелов,,,,автоматична,Купе,София,https://www.mobile.bg/obiava-21739427245311781-mercedes-benz-gle-coupe
Mercedes-Benz GLE Coupe Coupe 350/4-MATIC/63AMG/9G-tronic/ПАНОРАМА/,7 777 лв.,януари 2018 г.,175 000,Черен,Дизелов,258,6,,автоматична,Купе,Пазарджик,https://www.mobile.bg/obiava-21695141409556940-mercedes-benz-gle-coupe-coupe-350-4-matic-63amg-9g-tronic-panorama
